,followers,reports,comments,likes,emo_label,emotion,influence,heat,professionalism,emo,hobby_weight,topic_drives,topic_continuous_attention
1386,2426000,1126,1158,4746,black,0.723217279,0.015354424,0.202827467,0.078006088,0.632046201,1,0.850228092,1.71005229
1387,133,0,3,3,black,0.939056754,8.35E-07,0.00017311,0.013318113,0.935500598,1,0.935674544,1.948818711
1388,11000,0,0,0,black,0.460175902,6.96E-05,0,0.0304414,0.262229409,0.004589788,0.262299023,0.297260597
1389,10000,0,0,103,black,0.728456289,6.33E-05,0.002971725,0.103881279,0.639411863,1,0.642446873,1.743293142
1390,23000,5,2,11,black,0.915787578,0.000145563,0.000519331,0.050989346,0.902785851,1,0.903450745,1.953775197
1391,335000,41,71,106,black,0.810459495,0.002120247,0.006289671,0.180745814,0.754702328,0.0562249,0.763112246,0.991673042
1392,1977000,1518,383,608,black,0.776103437,0.012512652,0.072388921,0.059360731,0.706400243,0.0562249,0.791301816,0.821985873
1394,53000,0,20,118,black,0.825543523,0.000335437,0.003981535,0.062404871,0.77590936,0.203098107,0.780226332,1.041412338
1395,9317000,119,99,84,black,0.637419164,0.058968348,0.008713214,0.059741248,0.511420375,1,0.579101938,1.571161623
1396,64,0,0,0,black,0.920958638,3.99E-07,0,0.373668189,0.910055981,1,0.91005638,2.28372417
1397,67,0,0,0,black,0.901392102,4.18E-07,0,0.022070015,0.882546873,1,0.882547291,1.904616889
1398,14000,0,0,0,black,0.713421464,8.86E-05,0,0.083333333,0.618274008,1,0.618362609,1.701607341
1399,93000,1,0,3,black,0.966237485,0.000588601,0.000115407,0.011796043,0.973714704,0.203098107,0.974418712,1.188608853
1400,10601000,2,2,1,black,0.846521497,0.067094931,0.000144259,0.055936073,0.805402846,1,0.872642035,1.861338919
1401,8481,1,5,13,black,0.719251275,5.37E-05,0.000548182,0.051750381,0.626470293,0.004589788,0.627072146,0.682810461
1402,12000,13,4,153,black,0.842545509,7.59E-05,0.004904789,0.047945205,0.7998129,1,0.804793633,1.847758106
1403,410000,0,0,0,black,0.737297475,0.00259493,0,0.060502283,0.65184192,1,0.654436851,1.712344203
1404,41,0,0,0,black,0.823530138,2.53E-07,0,0.018645358,0.773078689,1,0.773078942,1.791724047
1405,7861,0,0,1,black,0.94579792,4.97E-05,2.89E-05,0.00456621,0.944978181,1,0.94505678,1.949544391
1406,40000,4,76,128,black,0.500278771,0.000253158,0.006001154,0.01978691,0.318611088,0.032128514,0.3248654,0.370526512
1407,1522,0,0,1,black,0.891972303,9.63E-06,2.89E-05,0.03500761,0.86930333,1,0.869341809,1.904310941
1408,37000,0,0,0,black,0.654141486,0.000234171,0,0.099315068,0.534930727,1,0.535164898,1.634245795
1409,865000,10,1,13,black,0.809266865,0.005474677,0.000692441,0.088280061,0.753025579,0.005163511,0.759192697,0.846469151
1410,65,0,0,0,black,0.870928824,4.05E-07,0,0.085616438,0.839717749,1,0.839718154,1.925334187
1411,82,0,0,0,black,0.569401205,5.13E-07,0,0.04261796,0.415792136,1,0.415792649,1.458410097
1412,45000,1,0,14,black,0.953736663,0.000284804,0.000432776,0.007990868,0.956139468,0.005163511,0.956857048,0.969293847
1413,350000,0,0,0,black,0.835308075,0.002215184,0,0.055555556,0.789637601,1,0.791852784,1.845193156
1414,52000,0,0,0,black,0.768746793,0.000329108,0,0.155251142,0.696057344,1,0.696386451,1.851308485
1415,15000,2,0,2,black,0.72567302,9.49E-05,0.000115407,0.054414003,0.635498793,1,0.63570913,1.689912796
1416,263000,34,211,120,black,0.439208657,0.001664551,0.010530871,0.038812785,0.232751008,0.072289157,0.24494643,0.34385295
1417,100000,0,0,108,black,0.825357974,0.000632905,0.003115984,0.338280061,0.775648492,0.203098107,0.779397381,1.317026659
1418,2209,0,0,1,black,0.795966649,1.40E-05,2.89E-05,0.323820396,0.734326455,1,0.734369282,2.058146851
1419,15000,0,0,112,black,0.739831567,9.49E-05,0.003231391,0.063926941,0.655404666,1,0.658730987,1.719331607
1420,94000,0,0,3,black,0.791895092,0.00059493,8.66E-05,0.063165906,0.728602145,0.203098107,0.729283631,0.994866158
1421,163000,1,2,16,black,0.882827282,0.001031639,0.000548182,0.025494673,0.856446104,1,0.858025926,1.881940777
1422,1230000,0,55,40,black,0.737773478,0.007784804,0.002740912,0.124809741,0.652511145,0.008032129,0.663036861,0.785353015
1423,172000,0,1,2,black,0.767424603,0.001088601,8.66E-05,0.147260274,0.694198442,1,0.695373599,1.841458716
1424,3527000,138,35,635,black,0.772627223,0.022322779,0.023312175,0.313546423,0.701512941,0.004016064,0.747147895,1.019075429
1425,117000,0,0,0,black,0.736520886,0.0007405,0,0.351978691,0.650750094,1,0.651490594,2.002728785
1426,123,0,0,0,black,0.789343774,7.72E-07,0,0.03805175,0.725015181,1,0.725015954,1.763066932
1427,104,0,0,0,black,0.811746925,6.52E-07,0,0.137747336,0.75651236,1,0.756513012,1.894259697
1428,124,0,5,1,black,0.881458402,7.78E-07,0.00017311,0.0152207,0.854521559,1,0.854695448,1.86974226
1429,110,0,0,0,black,0.766618252,6.90E-07,0,0.033866058,0.693064771,1,0.693065461,1.726930829
1430,489,0,0,0,black,0.820083201,3.09E-06,0,0.027016743,0.76823255,1,0.768235639,1.795249293
1431,9411,2,1,0,black,0.670491517,5.96E-05,8.66E-05,0.054794521,0.557917665,1,0.558063777,1.612712186
1432,339,0,5,8,black,0.75359118,2.14E-06,0.000375072,0.052130898,0.674749668,1,0.67512688,1.726880566
1433,1149,0,0,0,black,0.777758241,7.27E-06,0,0.056316591,0.708726775,1,0.708734041,1.765043365
1434,69000,0,0,107,black,0.774574538,0.000436703,0.003087132,0.198249619,0.704250724,1,0.707774558,1.902500343
1435,210000,8,1,22,black,0.817282259,0.001329108,0.000894403,0.549847793,0.764294633,0.072289157,0.766518143,1.386431582
1436,51000,8,0,5,black,0.833208144,0.000322778,0.000375072,0.089421613,0.786685252,1,0.787383103,1.876106866
1437,129,0,1,0,black,0.955085337,8.10E-07,2.89E-05,0.04718417,0.958035605,1,0.958065267,2.005219776
1438,72,0,0,1,black,0.8927477,4.49E-07,2.89E-05,0.01217656,0.870393481,1,0.870422782,1.882570041
1439,177,0,0,1,black,0.789816678,1.11E-06,2.89E-05,0.035768645,0.725680048,1,0.725710014,1.761448694
1440,218000,0,0,0,black,0.499444991,0.001379741,0,0.009893455,0.317438855,1,0.318818596,1.327332311
1441,44000,0,0,0,black,0.865412593,0.000278475,0,0.035388128,0.831962335,1,0.832240809,1.867350463
1442,1026,0,0,0,black,0.515303731,6.49E-06,0,0.02435312,0.339735075,1,0.339741562,1.364088195
1443,331,0,0,0,black,0.877765298,2.09E-06,0,0.735540335,0.849329328,1,0.849331416,2.584869663
1444,1294,0,3,2,black,0.915645659,8.18E-06,0.000144259,0.014840183,0.902586324,1,0.902738766,1.917426507
1445,2279000,14,12,23,black,0.628421376,0.014424044,0.001413733,0.174657534,0.498770148,0.026391279,0.514607926,0.699818962
1446,46,0,0,0,black,0.726278305,2.85E-07,0,0.051369863,0.636349779,1,0.636350064,1.687719642
1447,2990,2,2,22,black,0.843746603,1.89E-05,0.000750144,0.097412481,0.801501549,1,0.802270611,1.89891403
1448,32418000,10,21,25,black,0.5311625,0.20517721,0.001615695,0.053652968,0.362031336,1,0.568824241,1.415684304
1449,788000,0,0,3,black,0.919266939,0.004987335,8.66E-05,0.023592085,0.907677577,0.04130809,0.912751468,0.972577752
1450,9865,0,0,0,black,0.688903809,6.24E-05,0,0.068112633,0.583803991,1,0.583866421,1.651916624
1451,794,0,0,0,black,0.711977243,5.02E-06,0,0.041476408,0.61624354,1,0.616248559,1.657719948
1452,43000,0,1,1,black,0.735892355,0.000272146,5.77E-05,0.03348554,0.649866425,0.0562249,0.650196274,0.739576865
1453,144000,0,1,0,red,0.41978696,0.000911386,2.89E-05,0.017503805,0.205445533,1,0.206385771,1.222949338
1454,11000,0,0,1,black,0.741292655,6.96E-05,2.89E-05,0.04109589,0.657458849,1,0.657557315,1.69855474
1455,10000,40,460,233,black,0.727436423,6.33E-05,0.021148298,0.050989346,0.637978008,0.018359151,0.65918959,0.707326504
1456,552,0,0,0,black,0.835181415,3.49E-06,0,0.034627093,0.789459526,1,0.789463014,1.824086619
1457,351000,0,0,0,black,0.84708031,0.002221513,0,0.189117199,0.806188496,1,0.808410009,1.995305696
1458,1237,0,1,9,black,0.888523936,7.82E-06,0.000288517,0,0.86445518,1,0.86475152,1.86445518
1459,287000,1,1,6,black,0.745630473,0.001816449,0.000230814,0.098173516,0.663557501,0.072289157,0.665604764,0.834020173
1460,926,0,0,0,black,0.399820626,5.85E-06,0,0.037290715,0.177374339,1,0.177380193,1.214665054
1461,397,0,1,0,black,0.845255733,2.51E-06,2.89E-05,0.010273973,0.803623274,1,0.803654632,1.813897247
1462,2247000,1,0,0,black,0.829159528,0.014221513,2.89E-05,0.074200913,0.780993197,1,0.795243561,1.85519411
1463,159,0,0,0,black,0.817482014,1.00E-06,0,0.178843227,0.764575474,1,0.764576474,1.9434187
1464,11000,1,90,115,black,0.753917873,6.96E-05,0.005943451,0.054414003,0.675208975,0.018359151,0.681222039,0.747982128
1465,923,0,1,0,black,0.779393077,5.84E-06,2.89E-05,0.044901065,0.711025234,1,0.711059921,1.7559263
1466,25000,0,0,1,black,0.752547701,0.000158222,2.89E-05,0.197488584,0.673282614,1,0.673469687,1.870771199
1467,13000,1,2,1,black,0.882744789,8.23E-05,0.000115407,0.061643836,0.856330125,1,0.856527804,1.917973961
1468,299,0,0,1,black,0.835246086,1.89E-06,2.89E-05,0.019406393,0.789550449,1,0.789581187,1.808956842
1469,527,0,3,1,black,0.799287498,3.33E-06,0.000115407,0.02739726,0.738995324,1,0.73911406,1.766392584
1470,976,0,0,0,black,0.911804199,6.17E-06,0,0.02130898,0.897185515,1,0.897191685,1.918494495
1471,104000,16,0,108,black,0.92032367,0.000658222,0.003577611,0.167808219,0.909163263,0.203098107,0.913399095,1.280069588
1472,975,0,0,1,black,0.854614437,6.16E-06,2.89E-05,0.008751903,0.816780923,1,0.816815939,1.825532825
1473,416000,0,0,4,red,0.407211304,0.002632905,0.000115407,0.032343988,0.187765087,0.203098107,0.190513399,0.423207182
1474,8682,5,31,51,red,0.441818118,5.49E-05,0.002510098,0.024733638,0.236419718,1,0.238984759,1.261153356
1475,1137000,12,1,27,black,0.439254701,0.007196196,0.001154068,0.066210046,0.232815743,0.012621916,0.241166007,0.311647705
1476,29000,0,0,0,black,0.836234778,0.000183538,0,0.144977169,0.790940477,1,0.791124015,1.935917646
1477,634000,7,1,35,black,0.758149549,0.004012652,0.001240623,0.270547945,0.6811584,0.018359151,0.686411675,0.970065496
1478,971,0,0,0,black,0.702793121,6.14E-06,0,0.058599696,0.603331341,0.032128514,0.603337481,0.694059551
1479,814,0,0,1,black,0.906483948,5.15E-06,2.89E-05,0.018645358,0.889705634,1,0.889739631,1.908350991
1480,175,0,0,0,black,0.748295486,1.10E-06,0,0.153729072,0.667304313,1,0.667305414,1.821033384
1481,30000,14,0,15,black,0.509929359,0.000189867,0.000836699,0.020167428,0.332179104,1,0.33320567,1.352346531
1482,154,0,0,0,black,0.623967886,9.68E-07,0,0.017123288,0.492508869,1,0.492509837,1.509632157
1483,130000,0,0,0,black,0.911501318,0.000822778,0,0.078386606,0.896759686,0.203098107,0.897582465,1.178244399
1484,2431000,1,0,0,black,0.528824568,0.01538607,2.89E-05,0.043378995,0.358744375,1,0.374159296,1.40212337
1485,1263,17,14,626,red,0.349762499,7.99E-06,0.018955568,0.056316591,0.106996302,1,0.125959858,1.163312892
1486,9719000,82,12,156,black,0.839825779,0.061512652,0.007212926,0.079528158,0.79598916,1,0.864714738,1.875517318
1487,343000,5,2,169,black,0.898848832,0.00217088,0.0050779,0.120243531,0.878971222,0.203098107,0.886220002,1.20231286
1488,134000,1,1,23,purple,0.88926357,0.000848095,0.000721293,0.01217656,0.865495051,0.002294894,0.867064439,0.879966505
1489,997000,80,5,96,black,0.7893188,0.00631012,0.005222158,0.037290715,0.724980069,1,0.736512348,1.762270785
1490,732000,0,0,104,black,0.712003333,0.004632905,0.003000577,0.502283105,0.61628022,0.203098107,0.623913703,1.321661432
1491,645000,3,0,1,black,0.869305789,0.004082272,0.000115407,0.014840183,0.837435882,0.002294894,0.841633561,0.854570959
1492,549000,0,0,3,purple,0.409573615,0.003474677,8.66E-05,0.030060883,0.191086322,0.012621916,0.194647555,0.233769121
1493,164000,13,4,78,black,0.655014873,0.001037968,0.002740912,0.000761035,0.536158644,1,0.539937524,1.536919679
1494,11000,0,0,0,black,0.811356217,6.96E-05,0,0.083333333,0.755963053,1,0.756032667,1.839296387
1495,193,0,0,0,black,0.830002815,1.22E-06,0,0.109589041,0.782178796,1,0.782180011,1.891767837
1496,1,0,0,0,black,0.826870263,0,0,0.023211568,0.777774659,1,0.777774659,1.800986226
1497,441,0,0,0,black,0.949898064,2.78E-06,0,0.025494673,0.950742681,1,0.950745466,1.976237354
1498,1171,0,0,0,black,0.331849128,7.41E-06,0,0.046423135,0.081811422,1,0.081818827,1.128234557
1499,151,0,0,0,black,0.688482225,9.49E-07,0,0.097031963,0.583211276,1,0.583212225,1.680243239
1500,480,1,0,0,black,0.791695404,3.03E-06,2.89E-05,0.305175038,0.728321399,1,0.728353283,2.033496438
1501,177,0,0,0,black,0.652856529,1.11E-06,0,0.02891933,0.533124172,1,0.533125286,1.562043502
1502,16,0,1,0,black,0.959227562,9.49E-08,2.89E-05,0.005707763,0.963859268,1,0.963888215,1.96956703
1503,483000,3,2,9,black,0.790346205,0.003056956,0.000403924,0.055936073,0.726424525,1,0.729885405,1.782360598
1504,11173000,0,5,27,black,0.753804882,0.070715184,0.000923254,0.167808219,0.675050118,1,0.746688557,1.842858337
1505,105000,0,0,0,black,0.752013206,0.000664551,0,0.0152207,0.672531154,1,0.673195705,1.687751854
1506,51000,0,1,1,black,0.86643064,0.000322778,5.77E-05,0.030060883,0.833393634,1,0.833774116,1.863454517
1507,5815,0,0,0,black,0.641241133,3.68E-05,0,0.02587519,0.516793782,1,0.516830579,1.542668972
1508,280,0,0,2,black,0.742536068,1.77E-06,5.77E-05,0.033866058,0.659206996,1,0.659266465,1.693073053
1509,3312000,0,1,2,black,0.605327606,0.020962019,8.66E-05,0.043378995,0.466302009,1,0.487350584,1.509681005
1510,4046000,2,5,7,black,0.470872134,0.025607589,0.000403924,0.03652968,0.277267523,1,0.303279036,1.313797204
1511,151000,0,1,2,black,0.839793742,0.00095569,8.66E-05,0.028538813,0.795944118,0.004016064,0.796986363,0.828498995
1512,2835,0,0,2,black,0.846788406,1.79E-05,5.77E-05,0.063165906,0.805778101,1,0.805853741,1.868944007
1513,120000,13,15,144,black,0.756816566,0.000759487,0.004962493,0.054414003,0.679284323,1,0.685006304,1.733698326
1514,82000,0,0,0,black,0.727654338,0.000518981,0,0.03500761,0.63828438,0.000573723,0.638803361,0.673865714
1515,334000,1,2,6,black,0.862209678,0.002113918,0.000259665,0.015981735,0.827459272,1,0.829832855,1.843441007
1516,138,0,1,0,black,0.898735642,8.67E-07,2.89E-05,0.00608828,0.878812087,1,0.878841806,1.884900367
1517,12000,0,0,0,black,0.848421955,7.59E-05,0,0.337138508,0.80807475,1,0.808150693,2.145213258
1518,11000,0,1,0,black,0.585077941,6.96E-05,2.89E-05,0.115677321,0.437832473,1,0.437930938,1.553509794
1519,182,17,3,54,black,0.867832065,1.15E-06,0.002135026,0.028538813,0.835363934,1,0.837500105,1.863902746
1520,1036000,1,0,1,black,0.77937007,0.006556956,5.77E-05,0.088660578,0.710992887,1,0.717607547,1.799653466
1521,417,0,0,0,black,0.461401761,2.63E-06,0,0.009512938,0.263952876,1,0.263955509,1.273465814
1522,2496000,100,79,1308,black,0.708348811,0.015797462,0.042902481,0.061263318,0.611142231,0.001147447,0.669842174,0.673552996
1523,154000,1,1,427,black,0.779730976,0.000974677,0.01237738,0.113013699,0.711500295,1,0.724852352,1.824513993
1524,79000,14,21,265,black,0.692482531,0.000499994,0.008655511,0.052130898,0.588835411,0.203098107,0.597990916,0.844064416
1525,407000,0,0,0,black,0.690369815,0.002575943,0,0.092846271,0.585865088,1,0.588441031,1.678711358
1526,411,0,0,0,black,0.943620503,2.59E-06,0,0.022450533,0.941916893,1,0.941919488,1.964367426
1527,413000,0,0,1,black,0.535609603,0.002613918,2.89E-05,0.066210046,0.368283634,1,0.370926404,1.43449368
1528,1531000,51,197,847,black,0.749975264,0.009689867,0.031592614,0.055175038,0.669665957,0.0562249,0.710948438,0.781065895
1529,316000,0,1,109,black,0.692142228,0.001999994,0.003173687,0.164003044,0.588356971,0.203098107,0.593530651,0.955458121
1530,104,0,0,0,black,0.865888735,6.52E-07,0,0.151065449,0.832631755,1,0.832632407,1.983697204
1531,190,0,0,1,black,0.857833683,1.20E-06,2.89E-05,0.036910198,0.821306947,1,0.821336994,1.858217144
1532,26000,0,1,4,black,0.788314084,0.000164551,0.000144259,0.20738204,0.723567513,0.018359151,0.723876322,0.949308703
1533,13000,1,17,24,red,0.410037637,8.23E-05,0.001211771,0.011796043,0.191738703,0.018359151,0.193032747,0.221893897
1534,654000,8,0,32,black,0.711005673,0.004139234,0.001154068,0.063926941,0.614877583,1,0.620170886,1.678804524
1535,83,0,10,3,black,0.656055152,5.19E-07,0.000375072,0.050989346,0.537621201,1,0.537996792,1.588610547
1536,18,0,0,0,black,0.501010478,1.08E-07,0,0.03957382,0.319639814,1,0.319639921,1.359213634
1537,281000,0,0,0,black,0.721847653,0.001778475,0,0.022450533,0.630120609,1,0.631899084,1.652571142
1538,15000,0,1,0,black,0.606376529,9.49E-05,2.89E-05,0.036910198,0.467776717,0.026391279,0.467900499,0.531078194
1539,3939,0,0,0,black,0.859359443,2.49E-05,0,0.01065449,0.823452052,1,0.823476976,1.834106542
1540,495000,14,32,206,black,0.805394173,0.003132905,0.007270629,0.058219178,0.747580859,0.000573723,0.757984393,0.80637376
1541,13000,0,0,0,black,0.873134732,8.23E-05,0,0.046423135,0.842819094,1,0.842901366,1.889242229
1542,339000,0,0,101,black,0.888935804,0.002145563,0.002914022,0.073439878,0.865034237,0.203098107,0.870093822,1.141572222
1543,35,0,0,0,black,0.813280225,2.15E-07,0,0.007990868,0.758668067,1,0.758668282,1.766658934
1544,151,0,3,3,black,0.756978333,9.49E-07,0.00017311,0.034246575,0.679511756,1,0.679685815,1.713758331
1545,239000,0,0,8,black,0.795024097,0.001512652,0.000230814,0.057838661,0.733001296,0.203098107,0.734744762,0.993938064
1546,494000,1,0,16,black,0.88862735,0.003126576,0.000490479,0.134703196,0.864600573,0.203098107,0.868217628,1.202401876
1547,1696000,1063,1108,3219,black,0.821317792,0.010734171,0.155510675,0.061643836,0.769968294,1,0.93621314,1.83161213
1548,11000,0,1,1,black,0.634952903,6.96E-05,5.77E-05,0.048325723,0.507952993,1,0.508080311,1.556278716
1549,7125000,1,1,1,purple,0.416228473,0.045094931,8.66E-05,0.009512938,0.200442563,0.000573723,0.245624049,0.210529224
1550,300000,1,2,3,red,0.59114182,0.001898728,0.00017311,0.014459665,0.446357839,1,0.448429677,1.460817504
1551,24,0,3,1,black,0.649960577,1.46E-07,0.000115407,0.047564688,0.529052678,1,0.52916823,1.576617366
1552,25000,0,0,0,black,0.359153867,0.000158222,0,0.012557078,0.120199872,1,0.120358094,1.13275695
1553,52,0,0,1,black,0.770009458,3.23E-07,2.89E-05,0.02435312,0.697832557,1,0.697861732,1.722185678
1554,20000,0,0,0,black,0.73959583,0.000126576,0,0.015981735,0.655073238,0.017211704,0.655199814,0.688266677
1555,11000,0,0,0,black,0.774609566,6.96E-05,0,0.054794521,0.70429997,1,0.704369584,1.75909449
1556,4332000,1,1,1,black,0.790580571,0.027417715,8.66E-05,0.065829528,0.726754026,1,0.754258296,1.792583554
1557,471,0,0,1,black,0.88675189,2.97E-06,2.89E-05,0.003805175,0.861963814,1,0.861995641,1.865768989
1558,858000,0,0,0,black,0.808530271,0.005430373,0,0.056697108,0.751989982,1,0.757420355,1.80868709
1559,298000,10,6,15,black,0.500668526,0.00188607,0.000894403,0.050989346,0.319159055,0.0562249,0.321939527,0.4263733
1560,41000,1,0,0,black,0.945357621,0.000259487,2.89E-05,0.074200913,0.944359153,1,0.944647492,2.018560066
1561,429000,0,0,2,black,0.908830643,0.002715184,5.77E-05,0.078767123,0.893004913,1,0.8957778,1.971772037
1562,2097000,1,0,2,black,0.61573112,0.013272146,8.66E-05,0.096270928,0.480928583,1,0.494287284,1.577199512
1563,2429,5,9,17,black,0.857205123,1.54E-05,0.000894403,0.121385084,0.820423236,1,0.821333006,1.94180832
1564,208000,31,2,306,black,0.878415585,0.001316449,0.009780727,0.013318113,0.850243583,0.005163511,0.861340759,0.868725207
1565,1433000,40,34,47,black,0.601444185,0.009069614,0.003491056,0.057458143,0.460842205,0.001147447,0.473402875,0.519447795
1566,74000,1,0,0,black,0.775934637,0.000468348,2.89E-05,0.091324201,0.706162922,1,0.706660122,1.797487123
1567,1188000,1,1,2,black,0.739093482,0.007518981,0.000115407,0.046803653,0.654366974,1,0.662001362,1.701170627
1568,117000,0,0,0,black,0.669744551,0.0007405,0,0.091704718,0.556867487,1,0.557607987,1.648572205
1569,13000,2,98,113,black,0.572014511,8.23E-05,0.006145413,0.058980213,0.419466252,0.018359151,0.425693937,0.496805616
1570,111,0,0,1,black,0.83011806,6.96E-07,2.89E-05,0.011796043,0.782340823,1,0.78237037,1.794136865
